commune,timestamp,temperature_c,humidite_pct,rayonnement_solaire_wm2,vitesse_vent_kmh,precipitation_mm,date,day,day_of_week,month,season,hour
Toulon,2023-10-21 12:00:00,18.4,87.9,125.6,29.5,1.1,2023-10-21,21,5,10,Automne,12
Toulon,2023-10-21 13:00:00,16.6,40.7,430.3,20.4,8.1,2023-10-21,21,5,10,Automne,13
Toulon,2023-10-21 15:00:00,20.6,82.6,83.3,19.3,0.0,2023-10-21,21,5,10,Automne,15
Toulon,2023-10-21 16:00:00,10.8,89.0,284.2,15.6,0.0,2023-10-21,21,5,10,Automne,16
Toulon,2023-10-21 17:00:00,14.6,36.3,523.9,37.5,0.0,2023-10-21,21,5,10,Automne,17
Toulon,2023-10-21 18:00:00,20.5,40.8,717.5,28.3,10.6,2023-10-21,21,5,10,Automne,18
Toulon,2023-10-21 19:00:00,11.2,93.4,234.2,11.4,0.0,2023-10-21,21,5,10,Automne,19
Toulon,2023-10-21 20:00:00,15.7,41.0,204.0,12.4,0.0,2023-10-21,21,5,10,Automne,20
Toulon,2023-10-21 21:00:00,14.5,72.9,28.5,35.4,0.0,2023-10-21,21,5,10,Automne,21
Toulon,2023-10-21 22:00:00,15.6,69.5,4.8,37.0,0.0,2023-10-21,21,5,10,Automne,22
Toulon,2023-10-21 23:00:00,14.5,87.7,18.4,38.9,0.0,2023-10-21,21,5,10,Automne,23
Toulon,2023-10-22 00:00:00,20.4,34.0,22.6,18.3,0.0,2023-10-22,22,6,10,Automne,0
Toulon,2023-10-22 01:00:00,9.3,83.3,43.2,29.0,0.0,2023-10-22,22,6,10,Automne,1
Toulon,2023-10-22 02:00:00,17.4,34.4,39.5,18.3,0.0,2023-10-22,22,6,10,Automne,2
Toulon,2023-10-22 03:00:00,13.4,67.6,10.0,28.1,5.8,2023-10-22,22,6,10,Automne,3
Toulon,2023-10-22 04:00:00,16.9,51.0,18.6,20.7,9.7,2023-10-22,22,6,10,Automne,4
Toulon,2023-10-22 05:00:00,11.3,85.1,9.1,4.4,0.0,2023-10-22,22,6,10,Automne,5
Toulon,2023-10-22 06:00:00,18.1,89.7,426.5,14.8,0.0,2023-10-22,22,6,10,Automne,6
Toulon,2023-10-22 07:00:00,13.8,45.1,400.1,25.4,5.0,2023-10-22,22,6,10,Automne,7
Toulon,2023-10-22 08:00:00,10.6,90.8,565.0,18.9,0.0,2023-10-22,22,6,10,Automne,8
Toulon,2023-10-22 09:00:00,17.2,48.0,675.2,15.6,0.0,2023-10-22,22,6,10,Automne,9
Toulon,2023-10-22 10:00:00,19.1,48.2,776.3,37.3,7.8,2023-10-22,22,6,10,Automne,10
Toulon,2023-10-22 11:00:00,21.9,64.6,114.8,7.7,0.0,2023-10-22,22,6,10,Automne,11
Toulon,2023-10-22 12:00:00,22.0,52.1,243.1,35.4,0.0,2023-10-22,22,6,10,Automne,12
Toulon,2023-10-22 13:00:00,14.1,81.6,109.7,38.5,0.0,2023-10-22,22,6,10,Automne,13
Toulon,2023-10-22 14:00:00,15.7,82.0,481.2,16.8,0.0,2023-10-22,22,6,10,Automne,14
Toulon,2023-10-22 15:00:00,20.2,31.5,390.4,33.3,11.2,2023-10-22,22,6,10,Automne,15
Toulon,2023-10-22 16:00:00,13.6,65.1,93.8,36.7,0.0,2023-10-22,22,6,10,Automne,16
Toulon,2023-10-22 17:00:00,17.6,80.5,590.1,2.9,0.0,2023-10-22,22,6,10,Automne,17
Toulon,2023-10-22 19:00:00,14.1,69.4,247.5,20.8,12.8,2023-10-22,22,6,10,Automne,19
Toulon,2023-10-22 20:00:00,21.8,39.8,522.9,3.7,0.0,2023-10-22,22,6,10,Automne,20
Toulon,2023-10-22 21:00:00,11.4,46.9,26.9,16.9,1.8,2023-10-22,22,6,10,Automne,21
Toulon,2023-10-22 22:00:00,18.8,62.9,25.4,23.8,0.0,2023-10-22,22,6,10,Automne,22
Toulon,2023-10-22 23:00:00,13.7,62.4,45.9,6.6,0.0,2023-10-22,22,6,10,Automne,23
Toulon,2023-10-23 00:00:00,16.1,80.0,4.2,18.3,0.0,2023-10-23,23,0,10,Automne,0
Toulon,2023-10-23 01:00:00,13.7,34.1,10.3,12.5,0.0,2023-10-23,23,0,10,Automne,1
Toulon,2023-10-23 02:00:00,15.7,37.0,21.1,25.6,0.0,2023-10-23,23,0,10,Automne,2
Toulon,2023-10-23 03:00:00,14.9,70.5,13.7,40.0,0.0,2023-10-23,23,0,10,Automne,3
Toulon,2023-10-23 04:00:00,16.2,93.4,33.4,8.4,12.6,2023-10-23,23,0,10,Automne,4
Toulon,2023-10-23 05:00:00,10.9,71.4,6.9,33.5,0.0,2023-10-23,23,0,10,Automne,5
Toulon,2023-10-23 06:00:00,12.3,46.7,580.6,6.0,9.3,2023-10-23,23,0,10,Automne,6
Toulon,2023-10-23 07:00:00,19.4,33.0,426.4,29.9,6.3,2023-10-23,23,0,10,Automne,7
Toulon,2023-10-23 08:00:00,12.4,60.6,220.3,7.0,1.7,2023-10-23,23,0,10,Automne,8
Toulon,2023-10-23 09:00:00,12.2,67.3,432.7,16.8,0.0,2023-10-23,23,0,10,Automne,9
Toulon,2023-10-23 10:00:00,12.8,90.8,692.4,31.3,6.1,2023-10-23,23,0,10,Automne,10
Toulon,2023-10-23 11:00:00,16.9,62.8,684.1,26.2,0.0,2023-10-23,23,0,10,Automne,11
Toulon,2023-10-23 12:00:00,22.2,71.3,19.0,5.1,0.0,2023-10-23,23,0,10,Automne,12
Toulon,2023-10-23 13:00:00,9.3,69.9,211.9,23.9,9.4,2023-10-23,23,0,10,Automne,13
Toulon,2023-10-23 14:00:00,11.9,70.1,743.2,29.9,0.0,2023-10-23,23,0,10,Automne,14
Toulon,2023-10-23 15:00:00,13.7,49.5,422.1,7.3,0.0,2023-10-23,23,0,10,Automne,15
Toulon,2023-10-23 16:00:00,20.7,32.4,148.1,3.7,8.2,2023-10-23,23,0,10,Automne,16
Toulon,2023-10-23 17:00:00,14.1,44.1,600.3,31.2,0.0,2023-10-23,23,0,10,Automne,17
Toulon,2023-10-23 18:00:00,18.5,87.1,733.0,19.5,0.0,2023-10-23,23,0,10,Automne,18
Toulon,2023-10-23 19:00:00,15.4,54.0,451.4,39.1,0.0,2023-10-23,23,0,10,Automne,19
Toulon,2023-10-23 20:00:00,18.0,88.5,508.1,8.1,0.0,2023-10-23,23,0,10,Automne,20
Toulon,2023-10-23 21:00:00,11.7,75.3,1.0,8.7,8.4,2023-10-23,23,0,10,Automne,21
Toulon,2023-10-23 22:00:00,15.9,68.6,41.3,7.7,1.5,2023-10-23,23,0,10,Automne,22
Toulon,2023-10-23 23:00:00,17.1,43.1,44.3,25.3,0.0,2023-10-23,23,0,10,Automne,23
Toulon,2023-10-24 00:00:00,9.0,35.4,8.9,22.6,8.0,2023-10-24,24,1,10,Automne,0
Toulon,2023-10-24 01:00:00,16.0,36.7,29.5,36.5,0.0,2023-10-24,24,1,10,Automne,1
Toulon,2023-10-24 02:00:00,22.6,30.2,34.5,25.9,7.8,2023-10-24,24,1,10,Automne,2
Toulon,2023-10-24 03:00:00,11.9,63.1,25.1,6.3,12.6,2023-10-24,24,1,10,Automne,3
Toulon,2023-10-24 04:00:00,20.0,71.4,42.2,27.8,0.0,2023-10-24,24,1,10,Automne,4
Toulon,2023-10-24 05:00:00,13.1,58.3,7.8,22.0,5.2,2023-10-24,24,1,10,Automne,5
Toulon,2023-10-24 06:00:00,21.4,51.7,126.2,25.3,0.0,2023-10-24,24,1,10,Automne,6
Toulon,2023-10-24 07:00:00,12.1,62.2,58.1,12.0,0.0,2023-10-24,24,1,10,Automne,7
Toulon,2023-10-24 08:00:00,16.0,92.5,604.2,35.0,0.0,2023-10-24,24,1,10,Automne,8
Toulon,2023-10-24 09:00:00,9.6,66.5,399.1,7.5,7.4,2023-10-24,24,1,10,Automne,9
Toulon,2023-10-24 10:00:00,10.1,56.4,652.4,0.8,0.0,2023-10-24,24,1,10,Automne,10
Toulon,2023-10-24 11:00:00,10.8,84.3,264.0,3.3,0.0,2023-10-24,24,1,10,Automne,11
Toulon,2023-10-24 12:00:00,17.2,31.1,379.5,24.0,0.8,2023-10-24,24,1,10,Automne,12
Toulon,2023-10-24 13:00:00,19.5,78.5,491.3,34.3,0.0,2023-10-24,24,1,10,Automne,13
Toulon,2023-10-24 14:00:00,11.9,43.3,652.7,26.6,0.0,2023-10-24,24,1,10,Automne,14
Toulon,2023-10-24 16:00:00,16.9,64.5,600.1,33.8,0.0,2023-10-24,24,1,10,Automne,16
Toulon,2023-10-24 17:00:00,20.5,65.1,2.7,6.2,0.0,2023-10-24,24,1,10,Automne,17
Toulon,2023-10-24 18:00:00,17.9,37.7,763.9,3.4,0.0,2023-10-24,24,1,10,Automne,18
Toulon,2023-10-24 19:00:00,20.3,43.5,108.3,26.0,0.0,2023-10-24,24,1,10,Automne,19
Toulon,2023-10-24 20:00:00,14.9,35.2,207.0,17.0,0.0,2023-10-24,24,1,10,Automne,20
Toulon,2023-10-24 21:00:00,18.6,72.6,14.0,24.2,0.0,2023-10-24,24,1,10,Automne,21
Toulon,2023-10-24 22:00:00,16.4,49.1,43.1,34.6,0.0,2023-10-24,24,1,10,Automne,22
Toulon,2023-10-24 23:00:00,10.3,81.9,2.8,14.2,4.9,2023-10-24,24,1,10,Automne,23
Toulon,2023-10-25 00:00:00,19.0,80.8,26.3,36.4,0.0,2023-10-25,25,2,10,Automne,0
Toulon,2023-10-25 01:00:00,22.1,62.1,12.1,22.7,0.0,2023-10-25,25,2,10,Automne,1
Toulon,2023-10-25 02:00:00,10.9,52.2,38.6,36.9,0.0,2023-10-25,25,2,10,Automne,2
Toulon,2023-10-25 03:00:00,20.6,32.5,12.8,4.1,1.9,2023-10-25,25,2,10,Automne,3
Toulon,2023-10-25 04:00:00,17.3,64.7,12.0,22.3,0.0,2023-10-25,25,2,10,Automne,4
Toulon,2023-10-25 05:00:00,9.3,48.9,6.7,16.1,12.5,2023-10-25,25,2,10,Automne,5
Toulon,2023-10-25 06:00:00,22.3,85.6,212.7,4.6,0.0,2023-10-25,25,2,10,Automne,6
Toulon,2023-10-25 07:00:00,15.9,57.9,762.1,23.5,2.6,2023-10-25,25,2,10,Automne,7
Toulon,2023-10-25 08:00:00,9.2,75.2,202.4,12.3,0.0,2023-10-25,25,2,10,Automne,8
Toulon,2023-10-25 09:00:00,9.2,64.3,747.0,33.3,0.0,2023-10-25,25,2,10,Automne,9
Toulon,2023-10-25 10:00:00,22.5,79.7,202.0,4.2,0.0,2023-10-25,25,2,10,Automne,10
Toulon,2023-10-25 11:00:00,12.0,86.9,195.4,35.2,0.0,2023-10-25,25,2,10,Automne,11
Toulon,2023-10-25 12:00:00,14.5,86.6,573.9,7.5,12.6,2023-10-25,25,2,10,Automne,12
Toulon,2023-10-25 13:00:00,21.8,56.9,26.6,13.5,0.0,2023-10-25,25,2,10,Automne,13
Toulon,2023-10-25 14:00:00,16.8,74.9,570.7,24.6,0.0,2023-10-25,25,2,10,Automne,14
Toulon,2023-10-25 15:00:00,18.0,47.9,295.1,30.1,0.0,2023-10-25,25,2,10,Automne,15
Toulon,2023-10-25 16:00:00,18.4,50.3,174.6,23.2,0.0,2023-10-25,25,2,10,Automne,16
Toulon,2023-10-25 17:00:00,18.8,57.3,581.9,7.2,0.0,2023-10-25,25,2,10,Automne,17
Toulon,2023-10-25 18:00:00,21.7,74.9,390.5,32.8,0.0,2023-10-25,25,2,10,Automne,18
Toulon,2023-10-25 19:00:00,22.3,79.1,187.7,32.2,0.0,2023-10-25,25,2,10,Automne,19
Toulon,2023-10-25 20:00:00,20.5,57.6,124.3,14.0,0.0,2023-10-25,25,2,10,Automne,20
Toulon,2023-10-25 21:00:00,14.1,57.1,14.0,38.4,0.0,2023-10-25,25,2,10,Automne,21
Toulon,2023-10-25 22:00:00,19.8,48.2,18.1,30.6,0.0,2023-10-25,25,2,10,Automne,22
Toulon,2023-10-25 23:00:00,17.65,39.3,32.2,2.4,0.0,2023-10-25,25,2,10,Automne,23
Toulon,2023-10-26 00:00:00,15.5,48.9,16.3,34.3,1.0,2023-10-26,26,3,10,Automne,0
Toulon,2023-10-26 01:00:00,15.4,49.5,38.0,11.9,0.0,2023-10-26,26,3,10,Automne,1
Toulon,2023-10-26 02:00:00,19.7,82.4,5.2,29.6,0.0,2023-10-26,26,3,10,Automne,2
Toulon,2023-10-26 03:00:00,20.9,52.5,14.0,37.9,0.0,2023-10-26,26,3,10,Automne,3
Toulon,2023-10-26 04:00:00,10.3,54.4,16.5,29.4,0.0,2023-10-26,26,3,10,Automne,4
Toulon,2023-10-26 05:00:00,20.2,53.4,41.7,32.0,0.0,2023-10-26,26,3,10,Automne,5
Toulon,2023-10-26 06:00:00,21.6,89.7,345.1,20.0,0.0,2023-10-26,26,3,10,Automne,6
Toulon,2023-10-26 07:00:00,19.5,56.7,102.6,25.3,13.5,2023-10-26,26,3,10,Automne,7
Toulon,2023-10-26 08:00:00,18.5,85.0,168.3,14.8,0.0,2023-10-26,26,3,10,Automne,8
Toulon,2023-10-26 09:00:00,22.9,55.3,350.4,38.6,10.2,2023-10-26,26,3,10,Automne,9
Toulon,2023-10-26 10:00:00,21.6,82.6,278.5,29.4,0.0,2023-10-26,26,3,10,Automne,10
Toulon,2023-10-26 11:00:00,10.7,59.8,266.3,34.6,0.0,2023-10-26,26,3,10,Automne,11
Toulon,2023-10-26 13:00:00,11.7,58.0,545.1,31.8,14.4,2023-10-26,26,3,10,Automne,13
Toulon,2023-10-26 14:00:00,18.7,54.7,558.1,33.3,0.0,2023-10-26,26,3,10,Automne,14
Toulon,2023-10-26 15:00:00,22.2,53.7,580.4,15.8,0.0,2023-10-26,26,3,10,Automne,15
Toulon,2023-10-26 16:00:00,18.6,38.4,220.3,32.3,8.0,2023-10-26,26,3,10,Automne,16
Toulon,2023-10-26 17:00:00,19.0,30.0,179.4,15.9,1.3,2023-10-26,26,3,10,Automne,17
Toulon,2023-10-26 18:00:00,14.9,42.8,189.0,21.0,9.8,2023-10-26,26,3,10,Automne,18
Toulon,2023-10-26 19:00:00,9.7,60.2,307.9,7.3,0.0,2023-10-26,26,3,10,Automne,19
Toulon,2023-10-26 20:00:00,11.6,69.8,499.9,9.6,0.0,2023-10-26,26,3,10,Automne,20
Toulon,2023-10-26 21:00:00,21.6,75.2,20.6,13.6,0.0,2023-10-26,26,3,10,Automne,21
Toulon,2023-10-26 22:00:00,20.9,77.6,41.9,9.2,6.1,2023-10-26,26,3,10,Automne,22
Toulon,2023-10-26 23:00:00,14.1,62.6,49.0,16.6,0.0,2023-10-26,26,3,10,Automne,23
Toulon,2023-10-27 00:00:00,22.1,35.0,28.1,8.9,0.0,2023-10-27,27,4,10,Automne,0
Toulon,2023-10-27 01:00:00,22.8,88.0,44.1,12.5,0.0,2023-10-27,27,4,10,Automne,1
Toulon,2023-10-27 02:00:00,16.4,88.2,29.1,38.8,0.0,2023-10-27,27,4,10,Automne,2
Toulon,2023-10-27 03:00:00,10.0,44.9,15.6,18.5,0.0,2023-10-27,27,4,10,Automne,3
Toulon,2023-10-27 04:00:00,15.7,60.6,45.7,17.0,0.0,2023-10-27,27,4,10,Automne,4
Toulon,2023-10-27 05:00:00,17.9,86.0,254.85000000000002,29.9,0.0,2023-10-27,27,4,10,Automne,5
Toulon,2023-10-27 06:00:00,12.7,46.7,464.0,31.7,7.2,2023-10-27,27,4,10,Automne,6
Toulon,2023-10-27 08:00:00,17.299999999999997,41.0,378.3,25.6,2.3,2023-10-27,27,4,10,Automne,8
Toulon,2023-10-27 09:00:00,21.9,38.4,6.3,35.6,13.3,2023-10-27,27,4,10,Automne,9
Toulon,2023-10-27 10:00:00,16.2,76.6,13.5,17.5,0.0,2023-10-27,27,4,10,Automne,10
Toulon,2023-10-27 11:00:00,19.2,79.8,275.8,6.5,0.0,2023-10-27,27,4,10,Automne,11
Toulon,2023-10-27 12:00:00,9.1,83.9,455.6,7.3,0.0,2023-10-27,27,4,10,Automne,12
Toulon,2023-10-27 13:00:00,21.3,75.0,142.6,9.7,0.0,2023-10-27,27,4,10,Automne,13
Toulon,2023-10-27 14:00:00,15.0,67.1,334.94999999999993,29.6,0.0,2023-10-27,27,4,10,Automne,14
Toulon,2023-10-27 15:00:00,9.9,71.2,527.3,5.5,0.0,2023-10-27,27,4,10,Automne,15
Toulon,2023-10-27 16:00:00,14.9,88.7,299.1,30.2,0.0,2023-10-27,27,4,10,Automne,16
Toulon,2023-10-27 17:00:00,11.8,56.3,643.9,37.2,2.3,2023-10-27,27,4,10,Automne,17
Toulon,2023-10-27 18:00:00,17.5,70.7,780.7,22.8,0.0,2023-10-27,27,4,10,Automne,18
Toulon,2023-10-27 19:00:00,22.3,71.8,152.4,22.9,0.0,2023-10-27,27,4,10,Automne,19
Toulon,2023-10-27 20:00:00,19.2,80.4,581.0,9.6,6.5,2023-10-27,27,4,10,Automne,20
Toulon,2023-10-27 22:00:00,19.2,47.1,7.1,20.8,12.9,2023-10-27,27,4,10,Automne,22
Toulon,2023-10-27 23:00:00,20.6,90.8,14.2,21.1,0.0,2023-10-27,27,4,10,Automne,23
Toulon,2023-10-28 00:00:00,18.6,82.5,19.3,19.6,0.0,2023-10-28,28,5,10,Automne,0
Toulon,2023-10-28 01:00:00,15.4,61.1,0.7,29.0,8.3,2023-10-28,28,5,10,Automne,1
Toulon,2023-10-28 02:00:00,19.1,60.9,17.2,35.2,0.0,2023-10-28,28,5,10,Automne,2
Toulon,2023-10-28 03:00:00,15.7,38.7,45.5,10.9,0.0,2023-10-28,28,5,10,Automne,3
Toulon,2023-10-28 04:00:00,9.6,72.5,9.7,12.3,0.0,2023-10-28,28,5,10,Automne,4
Toulon,2023-10-28 05:00:00,21.0,78.9,23.3,14.2,0.0,2023-10-28,28,5,10,Automne,5
Toulon,2023-10-28 06:00:00,20.9,51.2,199.1,4.2,0.0,2023-10-28,28,5,10,Automne,6
Toulon,2023-10-28 07:00:00,14.4,40.6,681.4,38.4,0.0,2023-10-28,28,5,10,Automne,7
Toulon,2023-10-28 08:00:00,13.4,33.5,734.5,31.0,5.8,2023-10-28,28,5,10,Automne,8
Toulon,2023-10-28 09:00:00,21.8,44.9,348.0,27.6,0.0,2023-10-28,28,5,10,Automne,9
Toulon,2023-10-28 10:00:00,20.1,51.4,203.8,8.5,0.0,2023-10-28,28,5,10,Automne,10
Toulon,2023-10-28 11:00:00,19.2,66.1,62.6,37.9,10.9,2023-10-28,28,5,10,Automne,11
Toulon,2023-10-28 12:00:00,16.0,82.9,761.1,20.8,0.0,2023-10-28,28,5,10,Automne,12
Toulon,2023-10-28 13:00:00,9.9,31.2,162.1,39.0,9.9,2023-10-28,28,5,10,Automne,13
Toulon,2023-10-28 15:00:00,10.4,65.4,622.3,12.9,0.0,2023-10-28,28,5,10,Automne,15
Toulon,2023-10-28 16:00:00,13.1,35.5,574.7,7.4,0.0,2023-10-28,28,5,10,Automne,16
Toulon,2023-10-28 17:00:00,14.6,83.7,206.9,15.7,12.2,2023-10-28,28,5,10,Automne,17
Toulon,2023-10-28 18:00:00,19.0,59.7,640.3,17.5,13.7,2023-10-28,28,5,10,Automne,18
Toulon,2023-10-28 19:00:00,13.8,72.6,341.3,22.3,0.0,2023-10-28,28,5,10,Automne,19
Toulon,2023-10-28 20:00:00,16.5,38.1,353.1,28.6,0.0,2023-10-28,28,5,10,Automne,20
Toulon,2023-10-28 21:00:00,18.0,67.7,17.0,35.2,0.0,2023-10-28,28,5,10,Automne,21
Toulon,2023-10-28 22:00:00,10.1,39.6,43.2,32.4,0.0,2023-10-28,28,5,10,Automne,22
Toulon,2023-10-28 23:00:00,14.7,31.6,17.8,4.2,0.0,2023-10-28,28,5,10,Automne,23
Toulon,2023-10-29 00:00:00,19.3,60.4,8.8,13.6,0.0,2023-10-29,29,6,10,Automne,0
Toulon,2023-10-29 01:00:00,17.7,90.2,44.7,32.6,6.3,2023-10-29,29,6,10,Automne,1
Toulon,2023-10-29 02:00:00,18.6,65.3,25.0,25.4,6.1,2023-10-29,29,6,10,Automne,2
Toulon,2023-10-29 03:00:00,18.9,40.1,21.6,20.8,0.0,2023-10-29,29,6,10,Automne,3
Toulon,2023-10-29 04:00:00,18.3,88.2,13.3,39.6,0.0,2023-10-29,29,6,10,Automne,4
Toulon,2023-10-29 05:00:00,18.6,80.8,43.2,2.6,0.0,2023-10-29,29,6,10,Automne,5
Toulon,2023-10-29 06:00:00,9.6,50.7,755.9,11.4,0.0,2023-10-29,29,6,10,Automne,6
Toulon,2023-10-29 07:00:00,19.5,84.7,710.2,23.3,0.0,2023-10-29,29,6,10,Automne,7
Toulon,2023-10-29 08:00:00,18.1,36.7,430.7,2.6,2.1,2023-10-29,29,6,10,Automne,8
Toulon,2023-10-29 09:00:00,20.8,94.3,232.7,0.1,6.5,2023-10-29,29,6,10,Automne,9
Toulon,2023-10-29 10:00:00,21.0,36.8,687.8,6.0,13.2,2023-10-29,29,6,10,Automne,10
Toulon,2023-10-29 11:00:00,12.6,36.3,694.5,33.9,0.0,2023-10-29,29,6,10,Automne,11
Toulon,2023-10-29 12:00:00,14.8,42.4,701.2,11.5,0.0,2023-10-29,29,6,10,Automne,12
Toulon,2023-10-29 13:00:00,21.2,79.8,132.9,32.2,0.0,2023-10-29,29,6,10,Automne,13
Toulon,2023-10-29 14:00:00,16.0,73.0,27.6,4.0,8.0,2023-10-29,29,6,10,Automne,14
Toulon,2023-10-29 15:00:00,16.5,83.7,161.9,29.4,5.0,2023-10-29,29,6,10,Automne,15
Toulon,2023-10-29 16:00:00,16.5,49.4,363.9,18.5,0.0,2023-10-29,29,6,10,Automne,16
Toulon,2023-10-29 17:00:00,21.1,83.0,113.6,14.9,0.0,2023-10-29,29,6,10,Automne,17
Toulon,2023-10-29 18:00:00,17.6,74.3,298.8,13.3,0.0,2023-10-29,29,6,10,Automne,18
Toulon,2023-10-29 19:00:00,14.9,88.6,331.1,4.5,0.0,2023-10-29,29,6,10,Automne,19
Toulon,2023-10-29 20:00:00,20.1,86.3,180.1,33.9,0.0,2023-10-29,29,6,10,Automne,20
Toulon,2023-10-29 21:00:00,17.2,49.4,30.8,3.3,4.8,2023-10-29,29,6,10,Automne,21
Toulon,2023-10-29 22:00:00,20.3,79.5,9.0,13.2,0.0,2023-10-29,29,6,10,Automne,22
Toulon,2023-10-29 23:00:00,11.5,32.3,34.0,13.7,0.0,2023-10-29,29,6,10,Automne,23
Toulon,2023-10-30 00:00:00,10.7,62.7,22.7,13.4,10.8,2023-10-30,30,0,10,Automne,0
Toulon,2023-10-30 01:00:00,18.9,33.5,41.7,26.7,0.0,2023-10-30,30,0,10,Automne,1
Toulon,2023-10-30 02:00:00,11.0,35.6,50.0,5.1,0.0,2023-10-30,30,0,10,Automne,2
Toulon,2023-10-30 03:00:00,15.7,39.3,21.6,34.5,0.0,2023-10-30,30,0,10,Automne,3
Toulon,2023-10-30 04:00:00,22.4,31.7,15.7,36.1,11.0,2023-10-30,30,0,10,Automne,4
Toulon,2023-10-30 05:00:00,14.8,78.9,18.0,18.1,0.0,2023-10-30,30,0,10,Automne,5
Toulon,2023-10-30 06:00:00,18.5,75.8,778.0,21.9,0.0,2023-10-30,30,0,10,Automne,6
Toulon,2023-10-30 07:00:00,15.1,81.0,44.3,26.6,0.0,2023-10-30,30,0,10,Automne,7
Toulon,2023-10-30 08:00:00,21.8,61.6,284.8,24.3,0.0,2023-10-30,30,0,10,Automne,8
Toulon,2023-10-30 09:00:00,22.2,67.6,668.3,12.7,0.0,2023-10-30,30,0,10,Automne,9
Toulon,2023-10-30 10:00:00,10.6,64.9,177.1,30.4,2.7,2023-10-30,30,0,10,Automne,10
Toulon,2023-10-30 11:00:00,12.0,91.0,499.1,28.3,0.0,2023-10-30,30,0,10,Automne,11
Toulon,2023-10-30 12:00:00,18.5,47.1,669.6,36.3,0.0,2023-10-30,30,0,10,Automne,12
Toulon,2023-10-30 13:00:00,21.7,40.0,692.7,15.0,0.0,2023-10-30,30,0,10,Automne,13
Toulon,2023-10-30 14:00:00,18.5,47.5,124.7,3.5,1.8,2023-10-30,30,0,10,Automne,14
Toulon,2023-10-30 15:00:00,19.45,35.5,273.2,25.3,4.5,2023-10-30,30,0,10,Automne,15
Toulon,2023-10-30 16:00:00,20.4,74.3,44.3,4.7,0.0,2023-10-30,30,0,10,Automne,16
Toulon,2023-10-30 17:00:00,10.0,52.1,379.5,7.8,0.5,2023-10-30,30,0,10,Automne,17
Toulon,2023-10-30 18:00:00,12.4,88.2,299.3,35.3,5.0,2023-10-30,30,0,10,Automne,18
Toulon,2023-10-30 19:00:00,11.9,41.6,100.6,11.1,6.8,2023-10-30,30,0,10,Automne,19
Toulon,2023-10-30 20:00:00,12.9,69.8,339.6,38.2,9.2,2023-10-30,30,0,10,Automne,20
Toulon,2023-10-30 21:00:00,9.4,56.7,49.7,5.2,0.0,2023-10-30,30,0,10,Automne,21
Toulon,2023-10-30 22:00:00,20.4,82.8,37.2,12.8,0.0,2023-10-30,30,0,10,Automne,22
Toulon,2023-10-30 23:00:00,13.2,37.2,13.2,0.3,0.0,2023-10-30,30,0,10,Automne,23
Toulon,2023-10-31 00:00:00,16.0,30.6,27.8,21.8,0.0,2023-10-31,31,1,10,Automne,0
Toulon,2023-10-31 01:00:00,19.8,90.6,35.5,14.5,11.3,2023-10-31,31,1,10,Automne,1
Toulon,2023-10-31 02:00:00,9.3,82.3,1.6,26.6,6.2,2023-10-31,31,1,10,Automne,2
Toulon,2023-10-31 03:00:00,16.9,70.6,31.1,34.3,0.0,2023-10-31,31,1,10,Automne,3
Toulon,2023-10-31 04:00:00,20.4,44.2,31.4,2.4,0.0,2023-10-31,31,1,10,Automne,4
Toulon,2023-10-31 05:00:00,20.6,65.2,7.8,16.4,7.1,2023-10-31,31,1,10,Automne,5
Toulon,2023-10-31 06:00:00,17.3,80.2,637.2,6.4,7.8,2023-10-31,31,1,10,Automne,6
Toulon,2023-10-31 08:00:00,19.8,30.5,399.6,0.8,0.0,2023-10-31,31,1,10,Automne,8
Toulon,2023-10-31 09:00:00,9.4,47.3,596.2,19.8,0.0,2023-10-31,31,1,10,Automne,9
Toulon,2023-10-31 10:00:00,13.9,77.4,198.3,9.9,0.0,2023-10-31,31,1,10,Automne,10
Toulon,2023-10-31 11:00:00,12.8,32.0,342.3,20.7,0.0,2023-10-31,31,1,10,Automne,11
Toulon,2023-10-31 12:00:00,12.3,75.1,19.5,10.6,0.0,2023-10-31,31,1,10,Automne,12
Toulon,2023-10-31 13:00:00,20.6,70.6,525.6,19.7,0.0,2023-10-31,31,1,10,Automne,13
Toulon,2023-10-31 14:00:00,9.5,84.1,606.9000000000001,29.9,0.0,2023-10-31,31,1,10,Automne,14
Toulon,2023-10-31 15:00:00,13.1,62.6,688.2,38.3,0.0,2023-10-31,31,1,10,Automne,15
Toulon,2023-10-31 16:00:00,9.6,52.5,250.9,16.5,0.0,2023-10-31,31,1,10,Automne,16
Toulon,2023-10-31 17:00:00,21.9,72.1,204.6,35.5,0.0,2023-10-31,31,1,10,Automne,17
Toulon,2023-10-31 18:00:00,10.2,47.4,273.3,8.7,0.0,2023-10-31,31,1,10,Automne,18
Toulon,2023-10-31 19:00:00,22.1,92.0,389.8,25.4,0.0,2023-10-31,31,1,10,Automne,19
Toulon,2023-10-31 20:00:00,12.4,40.6,238.0,23.5,0.0,2023-10-31,31,1,10,Automne,20
Toulon,2023-10-31 21:00:00,14.0,42.1,32.0,12.6,0.0,2023-10-31,31,1,10,Automne,21
Toulon,2023-10-31 22:00:00,20.3,58.7,25.8,28.9,0.0,2023-10-31,31,1,10,Automne,22
Toulon,2023-11-01 00:00:00,16.6,67.0,9.8,37.5,0.0,2023-11-01,1,2,11,Automne,0
